filename,wing,Area,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,efd_0,efd_1,efd_2,efd_3,efd_4,efd_5,efd_6,efd_7,efd_8,efd_9,efd_10,efd_11,efd_12,efd_13,efd_14,efd_15,efd_16,efd_17,efd_18,efd_19,efd_20,efd_21,efd_22,efd_23,efd_24,colour_0_r,colour_0_g,colour_0_b,colour_1_r,colour_1_g,colour_1_b,colour_2_r,colour_2_g,colour_2_b,colour_3_r,colour_3_g,colour_3_b,percentage_0,percentage_1,percentage_2,percentage_3,species
CAM046307_d.jpg,1,77.192,16.488,5.961,13.176,0.369,17.04,166,774,21.964,6.769,2.766,0.362,0.879,-0.376358013,0.055437325,0.078366427,0.059656727,-0.125228439,-0.004418372,0.004265982,-0.071068086,-0.039793755,0.034085712,0.058191211,0.053198924,-0.011755982,-0.020933297,-0.006716604,-0.021785517,-0.000409008,0.010089528,0.032510084,0.033283449,-0.002152814,-0.000648684,-0.013176485,-0.011299672,-0.012490523,177.2561855,151.576466,96.59945451,233.8624242,213.9444945,166.6504588,221.0188131,199.9860491,149.5341543,204.3854683,181.2789109,128.8741263,0.066631488,0.318069589,0.410316545,0.204982378,1
CAM046308_d.jpg,1,88.539,17.363,6.493,11.955,0.491,17.882,372,618,15.468,7.266,2.674,0.374,0.941,-0.411523143,-0.033355509,0.022446502,-0.041634235,-0.076082506,0.047615734,-0.000270088,-0.050696982,-0.053534379,-0.02059959,0.014479883,0.008168751,0.021417295,-0.003754903,-0.005089923,-0.004121899,-0.007809144,-0.007054048,0.00443756,0.009795686,0.009159132,-0.003260747,-0.011889564,-0.005490198,-0.005822416,217.5970625,181.2933473,115.5964187,193.2847384,151.6053673,85.35066414,228.911384,196.9452327,136.8747135,239.6072203,213.9120199,161.1400336,0.324474092,0.101496615,0.41522945,0.158799844,1
CAM046313_d.jpg,1,90.84,17.576,6.581,2.325,0.473,18.478,46,569,7.008,7.421,2.671,0.374,0.944,-0.417768481,-0.011593686,0.041933246,-0.062996678,-0.08754501,0.057651831,0.017189574,-0.010457858,-0.066258866,-0.020917517,0.007804122,-0.010832285,0.016004824,0.010888905,0.02607668,0.011446962,-0.009960943,-0.014534264,-0.001523962,0.009755297,0.012922035,0.006153634,0.006266644,-0.002757181,-0.011174301,214.396842,176.527338,115.6497289,166.247834,121.0512062,63.37177691,195.6330699,153.9822093,90.89978925,232.1289601,200.7508908,144.3302306,0.396621912,0.103157895,0.305338346,0.194881847,1
CAM046321_d.jpg,1,104.792,17.487,7.63,7.371,0.506,19.157,216,599,16.569,8.31,2.292,0.436,0.959,-0.444018237,-0.022895999,0.036749151,-0.063907027,-0.101453852,0.051358069,0.008311527,-0.027234441,-0.04034349,-0.014381351,0.025029362,0.007892972,-0.000969363,-0.000902997,0.007471752,0.001106025,0.003986894,-0.005872725,0.010222437,0.018911101,-0.001749784,-0.006028009,0.002428387,-0.007404016,-0.000108496,209.4618139,164.5025751,97.90607012,168.5763169,115.6795214,55.84558593,223.1955138,186.6411932,125.3124478,192.3315831,141.824615,75.06244545,0.333704249,0.176709868,0.160018654,0.329567229,1
CAM046322_d.jpg,1,101.561,17.457,7.407,4.41,0.539,18.419,234,543,8.187,8.185,2.357,0.424,0.964,-0.474591193,-0.066690449,0.039706713,-0.051979649,-0.074146273,0.050726058,0.015389177,0.004138924,-0.054107882,-0.033082611,0.03196374,0.002984436,0.020036355,0.004189283,0.004212959,0.016721609,0.000289931,-0.015608149,0.012608755,0.005303551,0.006898973,0.00022413,-0.006657315,-0.000522913,0.004017141,208.2678144,162.0678865,96.40443655,222.7538673,187.269274,130.6636761,186.8539547,134.5069281,71.25722157,156.7854077,102.554437,49.63699192,0.368694992,0.188854886,0.291139421,0.151310701,1
CAM046323_d.jpg,1,104.77,17.702,7.536,19.998,0.522,19.587,218,726,23.274,8.279,2.349,0.426,0.969,-0.458178059,-0.043124813,0.037723294,-0.062958143,-0.093816818,0.065447801,0.013992468,-0.006754515,-0.04651259,-0.021975335,0.033037513,-0.007310783,-7.22E-05,0.014403084,0.003176197,0.015979082,-0.001027195,-0.014240102,0.015935524,0.007275878,-0.003236468,0.003521388,-0.003738465,-0.000396928,-0.001354618,225.3831614,199.2168356,148.1780462,177.5499128,138.5465584,78.52166913,203.5212892,166.203751,103.8962455,215.8380232,183.7441962,126.5528687,0.309220303,0.068116156,0.26410183,0.35856171,1
CAM046326_d.jpg,1,61.884,14.154,5.567,179.48,0.388,16.882,297,635,6.34,7.076,2.543,0.393,0.837,-0.375917595,-0.089016995,0.045985381,0.010906366,-0.151238997,0.051159144,0.024096012,-0.019374422,-0.046302926,-0.043833447,0.030511097,0.02245695,0.008148483,0.004856125,0.011440356,0.003376888,-0.001853134,-0.011466559,0.008894621,0.018450216,0.008452552,0.005442065,-0.008245054,-0.000497271,-0.006762181,212.5565531,193.8299428,147.2755782,186.1684238,156.9483275,100.090633,155.0456979,123.9122371,70.34435946,200.6285754,178.8247103,128.2034979,0.325178086,0.184268922,0.083937674,0.406615318,1
CAM046327_d.jpg,1,90.462,16.527,6.969,176.589,0.541,17.819,299,606,179.861,7.565,2.372,0.422,0.969,-0.468829664,-0.053637148,0.05866595,-0.043178763,-0.069271813,0.047526059,0.007085177,0.005797594,-0.044182752,-0.03018362,0.042734321,0.01618773,0.015093384,0.003406081,0.006304911,0.020629214,-0.012838883,-0.008708315,0.020462403,0.007187422,-0.001627216,0.001513354,-0.006107431,0.003500427,-0.003313789,232.0704923,205.8764032,156.3545228,169.0733569,131.1185754,78.26279722,197.8883097,165.6062923,111.0767769,215.7732125,187.7801904,135.7489722,0.240390799,0.103026925,0.230776239,0.425806037,1
CAM046328_d.jpg,1,109.675,17.734,7.874,12.138,0.523,19.67,85,642,17.576,8.599,2.252,0.444,0.96,-0.469577566,-0.044512769,0.034725561,-0.070119418,-0.089140018,0.055313966,0.011003279,-0.008570795,-0.045021569,-0.030141831,0.031229752,-0.00063415,0.007874395,0.003320204,0.000620001,0.018500234,-0.002080447,-0.012912625,0.018878424,0.006783972,-0.005452145,0.000457925,-0.00608186,-0.001668264,-0.000302664,228.5898941,193.4135369,135.0511348,156.9115085,113.6297392,63.36246303,188.8741199,144.9650691,86.43745865,212.630744,170.9081358,108.6619082,0.241049814,0.163133921,0.259499169,0.336317096,1
CAM046329_d.jpg,1,112.251,18.436,7.752,9.078,0.534,19.734,156,703,14.83,8.487,2.378,0.42,0.971,-0.461050541,-0.043884535,0.036523181,-0.060832542,-0.079051302,0.053221569,0.009374111,-0.007674046,-0.049298374,-0.024933326,0.032774839,0.007959446,0.010810067,0.002299642,0.005608827,0.017054287,-0.006192106,-0.011607014,0.018926474,0.011375161,-2.78E-06,-0.001690811,-0.00287729,0.004679543,-0.001515131,206.2354399,162.1889259,98.75477304,155.2629368,112.6552817,60.57290594,186.219508,141.4746085,81.03277986,220.8747618,182.6885718,122.8838332,0.382739599,0.107946246,0.300871269,0.208442886,1
CAM046043_d.jpg,2,46.012,12.561,4.664,1.694,0.479,13.044,356,202,174.564,5.263,2.693,0.371,0.949,-0.43163418,-0.078185446,0.010435383,-0.001093449,-0.074367671,0.064389484,0.00892501,0.017817979,-0.045741951,-0.021898487,-0.000138641,-0.00882066,0.016499411,0.024924854,-0.012481647,0.00389746,0.001123462,-0.00818494,-0.010350419,-0.007900671,0.013922879,0.007570735,-0.006447397,-0.0005644,-0.006104605,218.888571,202.394592,160.5972017,166.3844708,139.3807114,90.42249855,206.4171291,188.8155885,145.7333377,190.8039968,169.1963397,122.5298748,0.377304948,0.082164781,0.36329419,0.177236081,1
CAM046091_d.jpg,2,54.987,11.686,5.991,4.551,0.381,12.834,208,231,174.183,6.953,1.951,0.513,0.927,-0.516678342,-0.214386691,-0.034403226,-0.048140487,-0.032914256,-0.051153373,-0.016225912,-0.025287031,0.058288344,-0.102029137,0.000310261,-0.01043505,0.077692839,-0.04568601,-0.022408902,-0.025512571,0.014689393,-0.024236279,-0.000501244,0.00067952,0.008194202,-0.015801847,-0.016521404,-0.013140426,-0.017442397,197.0696379,175.6793175,129.0800836,133.4755036,102.0092917,61.70552307,163.1301131,135.2037416,90.51311357,218.2342021,204.6279857,165.9864546,0.236712367,0.180545122,0.195640436,0.387102075,1
CAM046101_d.jpg,2,35.522,11.327,3.993,4.525,0.441,11.797,260,363,178.421,4.557,2.837,0.353,0.925,-0.416500259,-0.02991491,0.057679636,0.000287937,-0.088266689,0.096002723,-0.031377385,0.014109961,-0.074612914,-0.025085971,-0.011322785,-0.006817748,0.004325526,0.010256082,-0.019623002,0.006507457,-0.003145305,-0.008240549,0.000344735,-0.003079174,0.002643455,0.010762198,-0.009625324,-0.009408027,-0.007958716,228.1500868,213.2385049,177.215587,201.0940701,177.0528976,126.5185984,182.3951792,151.4267364,97.81588963,216.3094351,196.2309008,151.1734351,0.270383425,0.288454423,0.122154499,0.319007653,1
CAM046117_d.jpg,2,76.051,11.408,8.488,167.631,0.615,12.64,264,173,168.324,8.619,1.344,0.744,0.955,-0.769674623,-0.003363293,-0.104270739,0.084597299,-0.015672136,0.016758536,0.024360418,-0.044058148,-0.013349253,-0.016021402,-0.045810852,-0.028954947,-0.005681231,-0.011251828,0.011896254,0.007004891,0.003930137,0.001236325,-0.007427763,0.000760697,-0.000766276,-0.013621327,0.011659733,-0.002963315,-0.001840955,180.1570251,154.691618,105.0121608,220.4926866,206.6511606,165.1438471,147.6823433,118.0983441,75.70506402,204.5132534,184.5193571,132.3805223,0.219847374,0.315506848,0.156792897,0.30785288,1
CAM046118_d.jpg,2,56.935,12.585,5.76,14.397,0.36,16.006,47,111,1.785,7.211,2.185,0.458,0.788,-0.398526373,0.077235108,0.065473995,-0.194265195,-0.079790247,0.085436457,0.009254868,0.07525919,0.025020334,-0.009216458,0.029035017,-0.020557308,-0.001085567,0.043830711,0.012785089,0.019169192,-0.049630886,-0.001660416,0.007283705,0.004173821,0.029157855,0.005459318,0.006548734,-0.00245254,-0.005988803,149.0816312,117.1793534,73.15143277,215.0473328,200.4419482,160.7700604,175.3468447,147.6587646,99.00974958,200.9577002,179.7022072,130.9313437,0.157671029,0.43748484,0.172951871,0.23189226,1
CAM046120_d.jpg,2,47.192,12.974,4.631,15.687,0.289,13.545,198,287,2.936,5.995,2.801,0.357,0.797,-0.52481046,0.220565521,-0.385287341,-0.029162972,-0.045561717,0.15258393,0.132766999,0.08542041,0.007578475,-0.070712156,-0.02302929,-0.068164313,-0.053437232,0.024284468,-0.072682321,0.011066895,-0.005359983,0.031043211,0.00586489,-0.010724253,-0.018157951,-0.007806965,0.016636601,-0.00279166,0.002108121,217.5777391,202.3445331,164.0723727,143.0316154,114.331601,71.18305183,177.8217813,152.0783727,104.9043218,202.0828816,181.9736306,138.3220714,0.517226014,0.081298811,0.129646568,0.271828608,1
CAM046121_d.jpg,2,84.147,12.184,8.794,1.994,0.651,13.65,225,152,171.046,9.514,1.386,0.722,0.958,-0.757687247,-0.097677382,-0.071625772,0.010657159,-0.100602588,0.039015498,-0.001552322,-0.004585332,0.012426808,-0.042686482,-0.012588869,-0.029924447,0.030401307,0.008395218,0.01572692,-0.000423577,-0.004116518,-0.012996242,0.008136209,0.001159845,-0.012228762,0.004756549,0.013693467,0.009469751,-0.001094031,159.1885188,127.2799485,82.35772137,218.953229,199.5451036,151.2307554,117.7951603,87.16524241,52.19214824,197.4943203,169.2824037,115.3945507,0.181713162,0.443627873,0.145409856,0.229249109,1
CAM046125_d.jpg,2,55.841,12.848,5.534,172.317,0.57,13.469,213,190,164.599,6.157,2.322,0.431,0.959,-0.492505386,-0.056041188,-0.030848044,-0.033409045,-0.103862684,0.054089012,-0.005901376,0.010937974,-0.061368661,-0.035666776,-0.015280551,-0.015855197,0.00978406,0.005097625,-0.005908305,0.007271899,-0.00058462,-0.014239794,-0.009522325,-0.002735754,0.015237325,0.004457612,-0.002792566,0.003648122,-0.005263296,184.65682,157.6390491,108.5873733,100.8853382,72.10894235,40.90199728,213.2304276,192.8760435,145.272081,146.0600628,113.7520581,70.02095971,0.228297328,0.194861629,0.413016736,0.163824308,1
CAM046131_d.jpg,2,51.862,10.436,6.327,6.403,0.271,13.059,288,278,3.903,9.472,1.649,0.606,0.669,-0.781878023,0.136991963,0.563191438,-0.038048186,-0.149322869,0.037992282,-0.081602714,-0.167842796,0.168438916,-0.050738845,0.101690764,0.110178885,0.045252288,0.029535189,0.032800751,0.014848096,0.042956108,-0.019128918,-0.037849946,0.001802641,-0.004648599,-0.014267483,0.014552667,-0.025697461,0.004475814,229.6185779,211.8875976,169.1409692,135.3287546,103.3412698,58.01358364,205.7665501,187.0875593,138.4888417,175.9787419,150.6310918,99.20817064,0.453851918,0.080748394,0.295119225,0.170280463,1
